스킨하고 크림하나 하나씩 있는 구성으로 구매하려고 했는데  없어졌더라구요 그래서 같은 스킨으로만 하나 더 세트로 구성된걸로 구매했는데 아쉽긴 하지만 잘 한 것 같네요요즘 이 약쑥으로 스킨팩을 자주 하는데 확실히 피부도 맑아보이는 것 같고 피부가 예민해서 그런지 뾰루지나 뒤늦게 난 성인여드름등의 트러블이 좀 자잘하게 많이 나는 편인데아직 많이는 안 써봐서 딱 그렇다 고는 못할 지도 모르지만 이 약쑥으로 스킨팩을 하고서부터는 뭐가 나는 일이 정말 보기 들정도로 드문것 같아요 너무 좋습니다 근데 한 가지 아쉬운 점이 있다면 향이 조금 순하고 연하고 할 줄 알았는데 순한거는 모르겠지만 연하지는 않은 것 같아요 좀 찐해서 많이 잘 나서 조금 놀랬긴 한데 쓰다보니 적응이 되가서 점점 괜찮아지고 있어요 원채 예민하고 약하고 안좋은 피부라서 안맞을까봐 내심 걱정을 했는데 잘맞고 좋아서 너무 좋네요  이 약쑥은 처음 구매해서 처음 써보는데 좋은 효과를 많이 보는 것 같아서  앞으로는 이걸로 갈아탈까합니다 아니 가격대만 너무 부담스럽지않다면 앞으로 쭉 이걸로 구매해서 사용하려 합니다  감사합니다 잘쓸게요 너무 좋아요 통도 옆으로 퍼진게 귀엽고  다 쓰고서도 못 버릴 것 같아요   아니 안 버리고 잘 씻어서 말려서 재사용할까봐요 뭐에다 쓰던 말이죠 전부터 써보고 싶어서 찜해놨었는데 드디어 쓸 수 있어서  너무 좋아요 왜 진작부터 안 썼을까 같은  왜 진작 몰랐을까같은 아쉬움이 있네요  여튼 저는 너무 너무 좋아여 ,0
닦토용이 필요하던차에 검색해보니 순하고 가성비가 좋길래 구매했습니다그런데 상세설명과 다르게 전성분을 보니 꼭 좋은 성분만 있는건 아니네요전 사실 임산부라 유해물질 없는게 필요했는데구매하고 화해어플 깔아보니 좋은 상품은 아니였고취소하려니 이미 출발한 상태라일단 출산수유가 끝나면 써보려고 합니다,0
세안해도 남아있는 기분이 들어 클렌징으로 구매했어요 적립금써서 저렴하게 샀고 대용량이라 좋네요 딸내미가 보더니 써보고싶다해서 세안하고 닦아줬는데 솜에 진짜 잔여물이 묻어나네요 향도 은은하니 괜찮아요 저도 써봐야겠어요,0
몇년째 사용중인 제품입니다닦토로도 사용하고 그냥으로 사용하기에 이만한게 없어요다른 곳이랑 알아보다가 가격은 비슷하고 마침 행사중이어서 구매했어요한동안 걱정없이 쓸 것 같아요제형은 묽은 편이지만 사용하기 편하고 두 어번 바르면 촉촉합니다향은 살짝 은은해요다 쓰면 재구매할거예요,1
스킨을 많이 사용하는 편이여서 세트의 스킨 양으로는 항상 부족했어요 지인이 이 제품을 추천해주길래 자세히 찾아봤더니 여러모로 괜찮을거 같아서 구입했어요 일단은 닦아내는 용도로 대용량이라 듬뿍듬뿍 사용해보려구요 믿고 잘 사용할게요,1
스프레이 분사통에 담아 샤워후 온몸에 뿌려줍니다 혼자라 등에는 뭘 바르기가 들어서 항상 미스트를 쓰는데이건 대용량이라 미친듯이 뿌려도 아깝지가 않네요나머지 팔다리는 료션으로 한번더암튼 순한것같고 트러블이 없어요,1
마침 로션은 한통이 남아 있는데 스킨이 다 떨어져서 주문했어요 용량도 엄청난데다 사은품도 푸짐하네요 오자 마자 개봉해서 사용해 봤는데 은은하니 피부에 자극없고 너무 좋아요 용량이 커서 얼굴 목 팔 수분 공급해주니 좋고 아무리 써도 이정도 양이면 오래 쓸수 있을거 같아요 샤워하고 나와서 온몸에 발라줘도 좋구요 사용감이 청량한 느낌이 들고 향도 은은한 풀잎향이라서 좋아요 유효기간도 넉넉해서 좋구요 잘 사용할게요,1
이틀만에 받았고 용량은 많네요 사용 한번 해봤는데 끈적임 은 없고 막상 바르니 향도 피부에 남지 않는거 같고 농도는 물이라고 보면 되겠어요 유통기한은 년도까지로 엄청 기네요 일단 쭉 사용해보고 좋으면 재구매 각 바디에 그냥 발라도 될듯,0
금요일 오전에 주문해서 토요일에 받을 수 있을 줄 알았는데 화요일에 받았어요 아마도 할인 행사때문에 주문량이 많아서 그랬나봐요 바로 사용해봤는데 물 같은 제형이지만 다른 물 토너들보다 보습력이 더 좋은 것 같아요 화장솜에 적셔 닦아내면 수분감이 엄청 좋아서 피부가 촉촉해지네요,0
끈적임이 없어 좋긴한데 물같은 점성입니다 자극적이진 않고요  피부에 좋겠지 믿고 사용 중입니다 트러불도 그렇다고 피부가 좋아졌는데 그런 느낌은 없습니다  향은 허브향이 살짝 납니다 케이스는 싸구려 같아요 총평은 가격대비 추천합니다,0
향이 참 좋아요콧물제형 스킨은 아니고 물 느낌인데 완전 물같은 느낌은 아니고 쪼오오끔 유분끼가 있어요용량도많아서 듬북듬뿍쓰는데 좋아요근데 쓰다보면 스킨병 뚜껑이 자꾸 돌아가서 열릴려고 하네요전체적으로볼때 가격대비 만족해요,0
우선 대용량이라 양은 더할나위없이 충분해요 자연약쑥과 가지 허브성분이 피부진정과 밸런스를 맞춰주네요 약산성토너라 피부가 민감하신분들도 안심하고 사용하실 수 있을것 같아요 향이 프레시하면서도 시원함이 느껴지네요 매일 세안후에 간단하게 사용해주면 피부관리에 좋을것 같아요,1
늦지 않게 잘 도착했습니다 포장은 아주 꼼꼼하게 되어 있지 않았지만 뽁뽁이까지 있고 뜯어지거나 새는 것은 없었습니다 착한 가격에 양도 많고 써보니 향도 상큼한 향이고 산뜻하고 깨끗한 느낌이라 맘에 듭니다 유통기한도 넉넉합니다,0
바하 아하 성분 때문에 자극이 아예 없는건 아닌데 약하게 좀 느껴져야 그 성분의 효과가 있음을 알겠음향이 싫다는 사람이 있던데 나는 좋음상큼하고 시원함쑥향은 아님가격대비 훌륭하다고 생각함피부가 뒤집어지는 일만 안생기면 좋겠음화장품이란게 처음에는 괜찮다가 뜬금없이 갑자기 안 맞는 경우도 있어서리,0
그동안 사용해오던 스킨토너들 보다 향이 진해서 조금 부담스러웠지만 상큼하고 좋은 향이라 사용하다 보면 곧 익숙해 질거로 봅니다마사지 크림 사용 후 닦아내려고 구매했는데 사용감이 좋고 양도 많고 가격도 저렴해서 부담없이 사용할 수 있어 좋아요,1
자극도없고쑥냄새가많이날까걱정했는데쑥향이나는지도모를정도예요용기뜯기전에는허브향이나는거같아좋았는데막상뜯어서써보니향이저랑은안맞아요무슨향이라고말도못하겠고아무튼향은아닙니다사용감은좋고볼이건성인데촉촉해요세안하고다시한번화장솜에뭍다시한번마무리하기에양도많아부담없고가성비짱입니다향만좋았으면제구매하겠는데향때문에못할거같아요사용감은좋은데아쉬워요,0
이때까지 돌려쓰는 토너만쓰다가 뚜껑여닫이 토너 너무 편하고좋고 용기도 뚠뚠하고 디자인도이쁘고 토너두 넘조아영담에또살거가타여 착한가격 짱이얘요 근데 향이 좀 찐해영 이거 수정보완해주시면 좋을거같은데 이거 레몬향나서 쨍한느낌인데 진하기까지하니깐 화장할때마다 숨안쉬고해야해요 ,0
싸고 양 많아서 닥토로 쓰기에는 좋겠어요향은 별로예요 쑥향만 나면 찮은데 손소독제 같은 냄새가 나요 오래가진 않습니다만 쓸때마다 거북한건 어쩔 수 없네요유분기 많은 피부에 좋을듯 해요 바르고 나면 뭔가 뽀드득 느낌 이랄까 촉촉하길 원한다면 다른제품으로 커버하시길,0
추석할인행사에저렴하게구입합니다제가쓸건데선물받은느낌이랄까일단명절전에배송이되서좋구요쓰던제품이남아서사용은못해봤으나토너향은상쾌한레몬이나라임계열의향이네요쑥성분이라어떤냄새일까궁금했는데좋은것같아요피부에도잘맞았으면좋겠네요많이파세요,1
쑥향은 아닌데 상쾌한 향기가 나요가볍게 쓰기 괜찮고 물스킨이라 닦아내는 용으로 쓰기 괜찮아보야요불편한점은 구멍이 조금 커서 물 제형이라 콸콸 나온다는 점구멍이 좀 작아도 되겠어요맨날 화장솜 흠뻑 적셔져서 줄줄 흐르기도 해요그래도 갠차나요 저렴하니까,1
배송도 빠르고 상품도 너무 좋아요 만족합니다 용량도 정말 체고네요 게다가 향기가 너무 상쾌해요 그린티 향기라고 해야하나요 상쾌한 향기가 정말 기분을 좋게해요 향기가 트러블을 쏙 들어가게 해줄것같아요  솜에 촉촉히 적셔 얼굴에 시원하게 올려놓고 아낌없이 쓰려고 원쁠원으로 셋트 네개 샀습니다 바르면 시원하구요 아침저녁 샤워하고 바디에도 가볍게 바르고 있어요 어쨋든 좋습니다 많이파세요,1
자연약쑥 믿고 쓰는 화장품중 하나입니다 여름에 운동후 모공이 확장되어있을때 냉장고에 넣어 놓은 스킨을 화장솜에 듬뿍듬뿍 묻혀 피부에 올려 놓으면 모공도 수축되고 화끈거림도 갈아않아 좋아요 성분과 성분이 들어있어 각질까지 정리해주고 보습력까지 있으니 일거양득 자연약쑥 짱 좋아요,1
닦는용도와 피부정돈 한방이에요 토너 몇번을 실패하고 리리코스 정착하다 후기보고 반신반의해서 샀는데 넘 좋아요 닦을때 너무 뻑뻑하면 피부아픈데 적당하게 부드러우면서 잘 닦아요 예민피부인데 트러블 없고 냄새 완전 예민한데 상큼한 레몬향 때문에 울렁거리지 않아요 굿 강추 건조와 지성과 예민을 다 가지고 계신분 믿고 사세요,1
여름이라 피지도 많이 분비되고 그래서인지 피부가 전체적으로 거칠고 가려우면서 뭐가 나서 구매하게 되었어요상세 설명 보니 기본 베이스가 좋은데다 대 용량이라 부담없이 써봅니다화장기 없는 얼굴인데도 세안하고 닦아내니 화장솜에 닦여진 노폐물이 보이네요 피부결이 조금은 매끄러워진게 느껴 지구요자극은 없고 수분감도 좋아요닦아 내고 한번 더 덜어서 흡수 시켜주니 더 촉촉하고 좋아요,1
받자마자 뚜껑 따서 향을 맡어봤더니 은은하니 참 좋네요그리고 화장솜에 덜어 발라 보았더니 첨이여서 그런건지는 모르겠지만 첫 바랐을때는 산뜻함이 있었지만 마른 후에는 산뜻함보다는 바른지 안바른지 애매한 느낌을 주더라구요꾸준히 발라보면 다르겠지 하고 써봐야죠써보고 좋아지면 다시 구매하러 올게요수고하세요,0
죠아요일단 포장상태가 너무 깨끗해요뜯어서 써봤더니 허브향이 나면서 기분까지 시원해지는 느낌이네요더워서 빨개진 피부가 살짝 진정되면서 피부톤이 밝아진 것 같아요사이즈가 넉넉해서 냉장고에 넣어 시원한 상태로 뒀다가 수시로 화장솜에 묻혀 얼굴에 붙였다가 닦아내고해도 부담이 없네요다른 팩 안해도 되겠어요너무 만족입니다,1
가성비 짱 용량이 많아서 그것도두개씩이나너무좋아요 오늘받아서 아직써보지는않았지만 좋을것같아요  저녁에 듬뿍 바를거예요요즘너무덥고 그래서 아무것도 못바를때가많은데 이제품은 시원하게 화장솜에 뭍혀   얼굴에올려 팩을하려 합니다감사합니다 잘쓸께요,1
월 일 주문일 발송월 일 배송완료주문한 토너들은 뽁뽁이에 잘싸져서 왔어요비록 뽁뽁이 포장은 없었지만 사은품 화이트닝 크림 개랑 마스크팩도 잘 받았어요화이트닝 크림이 옴므라 아쉽네요같이 일하는 분 쓰시라고 드림대용량 토너 향이 호불호가 있던데저는 좋아요 특가에 빠른 배송 만족하구요요즘 코로나로 마스크 껴서 턱이 엉망이라상품평 믿고 토너 효과로 깨끗한 얼굴이 되기를 바라며 쓰고 있어요써보고 좋으면 다쓰고 또 구매하러 오겠습니다많이 파세요,1
저번에 구매해서 통다 사용해봤는데   제 피부가 예민해서 별기대를  안했지만  넘 좋아욤피부 트러블도 없고 가격도 저렴하고 많은양을 사용할수있어서 넘 좋아욤요번에 올킬 나와서 두세트 구매했네요사은품도 잘 써볼게욤,0
향이 살짝 맘에 안들긴해요 처음 맡으면 흙냄새가 나서 조금 이상했는데 자꾸 쓰니까 괜찮아요원래 하또무기 쓰다가 조건이 좋아서 샀어요촉촉하고 잘 스며들어요동전마스크사다 푹 담궈서 진정시키기도 좋고 짐승용량이라 두고두고 씁니다배송도  어마어마하게  빨라요,1
이제품 사용한지 년이 채안됐지만 몇번째 구매하는지 모르겠네요 아주 쟁이는 수준입니다  가성비도 좋고 품질도 순하고 쑥이라서 피부에 좋으니까요 클렌징 사용하고 닦아내는데 많이 사용하는데  쑥향이 은은하네요 프레주에 감사합니다,1
많이 묽을거라 생각했는데 약간의 글리세린이 들어간듯 미끈합니다여름이라 로션까지 바르기 부담스러웠는데 저녁에 스킨하고 잤더니 촉촉하니 좋네요향기는 신경쓰일 정도는 아니지만 향기롭지는 않아요저렴한 가격에 만족스럽고 팍팍 많이 쓰고 피부 좋아질것 같아요,1
약쑥이랑 그린허브가 들어가서 민감하고 건조한 피부에 쓰기 좋았어요 진정토너로서의 역할도 좋았고 아하랑 바하 성분이 있어서 각질관리까지 되다보니 올인원 역할까지 톡톡히 해주는 데일리 토너고 자극적이지않아서 좋아요프레쥬 제품들이 다 순해서 가족이랑 같이 쓰기 좋더라구요 용량도 짐승용량이라 맘에 들어요,1
마침 스킨이 떨어져 가서 구매하려던 차에 저렴하게 구매 잘 했습니다대용량이라서 듬뿍듬뿍 아끼지 않고 쓸 수 있고 향도 나쁘지 않아요여기 것은 처음 써 보는 건데 상품 평이 괜찮아 구매했어요사용감은 좀 더 써봐야 할 것같아요써보고 괜찮으면 계속 구매할께요,0
대용량으로 구매잘 했어요향은 소소한데 잘 쓸꺼같아요사용전이라 별은 네개했구요이벵있는지 모르고 있다가 끝에 보니 있네요트러블 없이 잘 맞았으면 좋겠네요 원액은 처음 써보는거라 어떨지 모르겠어요많이 파세요 제조하신곳 에바스,0
저렴한 가격에 닦토 원뿔로 득템해서 넘 좋아요 지성 복합성에 뾰루지 심한데 마스크까지 써서 완전 피부 고민이었거든요 근데 쑥향 닦토 덕에 집에와서 씻고 닦토로 한번 더 닦아내면 거품세안으로도 미세하게 안지워진거 다 닦여서 좋아요,1
늘 구매하는 제품입니다대용량에 원래 가격이 굉장히 저렴한 편이라 가성비 갑인 제품으로 애용하던건데 최근에 가격이 올라서 좀 아쉬웠는데 세일해서  이가격에 놓치면 후회할것 같아 아직 남았지만 미리 구매해뒀습니다저렴하게 구매해서 특히 기분좋았습니다배송도 빠르게 안전하게 잘 와서  좋았습니다감사합니다,1
향은 나쁘지 않습니다 쑥향도 섞여있는 것 같구요 저는 몇번쓰고 얼굴에 붉은끼가 생기고 가려움도 생겨서 잠시 중단했습니다 정확히 이 토너때문인지는 모르겠어요 다른 이유일 수도 있으니까 일단 나중에 다시 한번 써봐야 이 토너에 알러지 반응이 있는지 알수 있을 것 같아요 반면에 어머니는 잘 사용하고 계세요 대신 어머니는 향이 마음에 안드신데요,0
이 가격에 대박인것 같아요  받자마자 뜯어봤는데 양이 어마하네요 요새 기초를 탄탄히 하는지라 스킨을 많이 쓰는데 향도좋고 흡수가 매우 잘되는것 같아요 끈끈한게 없이 흡수가 되면서 촉촉함이 오래가요 몸에도 저는 발라주는데 좋은것 같아요 꾸준히  계속 쓰려구요 만족합니다,1
더워고부터 좁쌀처럼 뾰루지가 심하게 나더니  생리하기전엔 빨간 뾰루지까지  지성 피분데  갑자기 넘 뒤집어 저서  구매했습니다  대용량이라 솜에 팍팍 쓰구  있어요  닥아쓰구  솜에  묻혀서  팩으로 사용하고있어요  사용한지  일주일 좀 안됐는데  눈에띄게 사라지고있아오  꾸준히 써볼게오  아 여름이라  냉장고에 넣구 시원하게 쓰고있습니당 ,1
두개씩 두번째로 주문해서 사용하네요 용량많고 저렴해요아침저녁 화장솜 묻혀 사용해 많이 쓰는편이라 주문했어요  산뜻하고 촉촉해요 향도 자연향 느낌이고 저는 만족합니다제가 피부가 민감한데도 잘 맞는것 같아요트러블도  일어나지 않았어요,1
민감성 피부라 토너 사용에 고민이 많았는데 년전에 우연히 지인분께 추천 받은 이후로 년동안 믿고 쓰는 대용량 상품입니다 그런데 일에 주문해서 일 오늘 수령했네요 요즘 택배 물량 많아서 늦어 지겠거니 생각했지만 생각보다 너무 늦게 받았네요 유통기한은 년월일까지 넉넉합니다,1
행사라서 저렴한 가격에 대용량 스킨토너를 구입했습니다 용량대비 저렴한 제품이라 품질 기대는 크게하지않았는데 기대이상의 품질입니다쑥냄새풀내음이 나와서 개인적으론 좋았습니다흡수력과 촉촉함은 보통수준입니다편하고 넉넉하게 사용하실분들께 추천합니다,0
미흐트로쓸려고샀어요십년전엔미스트선물받아도안쓰고몇년지나버리고제작년에필요하다싶어샀는데습관안돼쓰다버리고 수십개나버렸는데이젠 주워다써야할정도로피부가건조해요화장도들뜨고큰일이네요사십돼니기초가흐트러진게확티나네요겨울이라더건조해서난리예요용량큰거사서수시로뿌릴려고샀어요,1
홍조에 좋은 스킨이라는 후기를 찾아 읽고 구매했어요  양이 짐승량이라 솜에 적셔 스킨팩을 해도 되겠네요 다른 곳보다 좋은 조건으로 저렴하게 구매하고 썬크림까지 왔네요 향에 민감하신 분들은 인공향이 나거나 그렇지는 않아요 쑥향이라는 것 참고하시고 구매하세요,1
양이 많아 너무 너무 좋습니다 피부 타입이 지성이라 세안후 토너는 꼭 챙겨 닦아냅니다  쑥이 들어가서 그런지 갂고 나면 정말 개운한 느낌이 들어요  중 세안을 하는데도 닦아내면 후릿하게  노폐물이 닦여 나옵니다  자극 없고  다음 단계 기초도 잘 받고 맘에 들어 다쓰면  재구매  하렵니다,1
크기장난아니에요 진짜 만족할만한 크기배송오고 솜에다 적셔서 써는데 촉촉하고 좀 시원해서 진정효과있는거 같았어요  냄새는 당연히 쑥냄새랑 살짝레몬그런향도있는거같고역하지않고 자연냄새나서 저는 만족합니다,1
일주문일날받음 배송빠르고 구성 가격조아서 재구매하려구요 다른제품사려다가 여기구성이조아서 구매했는데 향도좋고 양도괜찮아 기분좋네요 세안하고 항상 스킨으로 닦아내는데 이거 양이많아 부담없이 닦아내고 또 솜을적셔 얼굴에올려놓으면 좋다고하니 그렇게 도포용으로도좋고  맘에듭니다,1
전 몸이 많이 건조해 가려움증에 시달려 샤워후 바로 바르려고 구매했어요 이제 번 사용했는뎌 나름 만족합니다 진정을 잘 시켜주는지 확실히 가려움이 덜 하네요향도 쑥향이 강할까 걱정했는데 상큼한향이 더 나서 만족합니다   바르면 뽀송한 토너가 아니라서 더 만족해요적당한 유분기와 촉촉함이 동반되어 좋네요,1
여름이라 기존 사용 화장품이 너무 끈적하게 느껴져서 토너를 검색했어요대용량에 이라 구매결정여름이라 마음껏 사용하기 좋네요화장솜에 듬뿍 뭍혀 싹싹 닦아 냈더니 여기서 본 후기처럼 좀 따갑네요다음번엔 을 좀 더 빼고 닦아냈더니 덜하네요적응하는건지 조절인지여름 내내 잘 쓰겠습니다,0
일단 대용량이라 너무 좋구요 냄새도 시트러스계열이라 저는 그냥 괜찮았어요닥토로 사용하기 좋고 트러블은 안생기는거같은데 아직 오래쓰지않아서 뭐라 말하기가 애매하네요 저렴한 가격에 닥토찾으시는 분들께 추천드립니다,0
배송 엄청빨랐구요 받아보니까 용량진짜대박이네요어느정도예상은했는데 생각한것보다 더짐승용량이에요 붉게자극있다는글이있어서 걱정했는데 저는 괜찮네요 상쾌하게닦이는 토너에요쑥토너라 쑥향심할까봐 걱정했는데 라벤더랑 캐모마일향이더라구요거부감없이쓰기좋아요워낙대용량이라서 냉장고에넣어두고 화장솜으로팩할때사용하기 딱좋을것같아요,1
상품평보고 구매했습니다 스킨  크림 두 세트 구매했는데 타사보다 저렴해요 게다가 사은품도 넣어주셨네요 개별 뽁뽁이 포장으로 해주시는 꼼꼼한 센스에도 감동했습니다 유통기한 스킨은 년월 크림은 년월까지네요 충분히 사용할 수 있습니다,1
향이 굉장히 강해요허브 레몬 처음엔 좀 향이세서 놀랬는데점점 이 향에 만족하고 있고아침엔 닦아내고 저녁엔 팩처럼 붙이고 활용하는데알콜처럼 날라가는 토너가 아니라 오래촉촉해요그리고 좀 진정되는거같습니다대용량이라 너무 좋구요향땜에 호불호 있을수도 있지만 저는 좋습니다,1
전에 한번 써봤던거라  하고 있어서 저렴하게 구매했어요 통하나에 겉에 검은 이물질이 묻어잇어서 좀 그랬는데 통안에는 이물질은 없었네요 전에 사용했을때 얼굴에 트러블없이 넉넉하게 팍팍 사용했었어요 이번에도 괜찮으리라 생각합니다,1
열었을 때 누군가 쓰던 제품같은 이느낌토너는 가득 담겨져 있는데수분크림은 공기가 좀 많이 담겨 있네요대부분 화장품이 뭔가 움푹 파진 듯한 느낌은 한 번도 가진 적이 없는데 이 제품은 누가 쓰던 것인가 충격이 좀 컸습니다첨 써보는데 수분크림인지 유분크림인지 모르겠어요이 수분 크림 바르고 딴 것은 안바르는 것이 좋을 것 같습니다이것만 발라도  가 기름으로 잔뜩평소에는 반 장 정도인데 이 제품 바르고 나자마자 번들거리고해서 써봤더니 한장 가지고는 안되네요재구매 하고 싶었는데 조금 더 써봐야 할 듯 합니다,0
피부가 굉장히 촉촉해요 트러블은 하루이틀 갖고 가라앉는게 아닌거 같고 꾸준히 사용하니 케어가 잘 되더라고요 묵은각질제가가 잘되고 화장솜으로 닦는 토너로 매일 안했다가 닦는 토너로 쓰니 좋았어요 양도 많아서 하나는 친언니 줘서 나눠쓰고 있으요 언니뿐만아니라 써본사람들이 다들 좋대요 내 토너 여러명이 그렇게 써봤어요 빌려줘 봐서 좋다네요 나도 만족 스러워요 ,1
냄새가 약간 식초냄새 이게 쑥향인가요 스킨 발림은 찐득한 감이 있어요 피부진정이라고 떡하니 쓰여있는데 오히려 좀 자극적이었어요 싸고 양 많고 가성비 제품이라고 생각했었는데그렇지는 않네요 참고해서 사용하시길 바래용,0
 재구매했어요작년 여름에 앰플 잘못써서 얼굴 뒤집어졌을때진정효과 보려고 구매했었어요 팩도하고 닦토로 사용하고 지금까지 사용하다 다써서 재구매했어요지금까지 쓴거보니  양이정말 짱이긴해요 여름엔 항상 수분팩했었고 겨울엔 닦토로쓰고듬뿍발라도 흡수 빠르고 바르고나면 부들부들해요전 또 재구매할거예요,1
토너로 우선 닦아내고 다른거 안바르고 수분크림만 바르고 자는데우선 지성이라서 제 기름에 크림까지 더해져서 아침에는 기름천국암튼 처음에 발랐을때부터 조금 번들번들하기는합니다아무것도 안 바르는것 보다는 낫겠다 싶어서 발라요앗 그리고 두세트 이상 구매시 사은픔으로 주신 폼클렌징은 아직 미사용인데폼클렌징은 뭐 다 비슷할거라 생각되서딱히 가리지 않아서 괜찮구요용량도 많고 잘 쓰겠습니다,1
가성기좋은 제품이래 봤자 에 만원초반대의 가격인데 여기는 개에 만원이라니 정말 저렴하네요부담없이 막 쓰기 좋은 토너를 찾고싶었는데 찾게되서 좋네요 앞으로 여기서만 토너를 사야겠어요 그런데  제품에 잉크같은게 묻어있지만 손으로 문지르니 지워집니다 문제될건없지만 타 구매자를 위해적어봤어요,1
처음 사용할때는 알코올 성분이 있어서 좀 화하다 싶었는데이제는 적응이 된건지그런것도 못 느끼고잘 쓰고있습니다 이전에 같이 구입한것들은 잘 안쓰게되는데그런데 토너는 정말 잘 쓰고있어서 다시 재구매 들어갑니다,1
